"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1970",12.6581336508409,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1971",12.8225878967719,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1972",14.1513226662378,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1973",13.14872577648,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1974",14.2778847369974,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1975",13.519715500877,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1976",14.019401711181,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1977",13.6246664125048,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1978",14.3084823800248,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1979",16.4353091709814,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1980",14.9083428090678,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1981",13.5375679754007,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1982",13.591355329171,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1983",13.5768448481099,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1984",15.2562209275108,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1985",15.0087226504561,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1986",15.4928492926295,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1987",15.9868104182876,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1988",15.1485881270985,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1989",15.1466378772422,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1990",16.0616011175638,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1991",16.6916410413012,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1992",17.5730688817569,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1993",18.0054664167488,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1994",17.9168848710084,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1995",18.9391943502546,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1996",19.1748110450196,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1997",19.5955769201339,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1998",18.3438927598724,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","1999",19.4346594389549,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2000",22.2257207126709,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2001",20.77459420115,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2002",19.0950858969237,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2003",17.2032857977397,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2004",18.2651015697588,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2005",19.8939212990376,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2006",20.2036088949588,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2007",20.1616732338809,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2008",23.0048129381936,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2009",19.810007754315,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2010",21.4364170540906,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2011",21.4808284059974,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2012",19.9561676149363,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2013",21.0394549992806,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2014",19.9874168304202,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2015",19.2332240694877,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2016",21.180927077855,
"AUS","TRADEGOODSERV","EXP","PC_GDP","A","2017",21.6848742338344,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1970",12.9334722428933,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1971",11.9705961694092,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1972",11.017528342848,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1973",13.2134324396071,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1974",14.7317978049158,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1975",13.3803493764567,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1976",14.6501654974291,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1977",14.5901639344262,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1978",15.3566579810603,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1979",15.9086175087782,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1980",16.7401720749558,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1981",16.8294280101358,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1982",15.6235296605465,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1983",15.005295766199,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1984",17.3053925344614,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1985",18.0800946811045,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1986",17.0923956794747,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1987",16.6475244834698,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1988",16.9821998987827,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1989",17.073829026475,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1990",16.1942997493202,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1991",16.4191717976579,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1992",17.8940103702668,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1993",18.5209757103014,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1994",19.8846667893329,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1995",19.3931375912388,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1996",18.9000001800858,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.4748536380903,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1998",20.790755650731,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","1999",21.5943517368742,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2000",22.1394876508015,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2001",20.7826816731256,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2002",21.2010587295246,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2003",19.9174485708545,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2004",21.0060810671628,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2005",21.7103057916763,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2006",21.8478307885289,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2007",22.7086594643905,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2008",22.7930912712426,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2009",20.8396639745591,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2010",20.4703160052576,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2011",21.7295182659334,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2012",21.2522627313421,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2013",21.4670353387174,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2014",21.5122950617831,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2015",21.5056273186484,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2016",20.5659695145173,
"AUS","TRADEGOODSERV","IMP","PC_GDP","A","2017",21.3173853626855,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1970",27.3917570819622,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1971",27.0353547405368,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1972",26.9306664996172,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1973",26.9193669891799,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1974",29.1143697687905,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1975",28.0946358198911,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1976",28.7525264003829,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1977",27.9539568496884,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1978",29.1150929838055,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1979",30.8807752564071,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1980",31.6930717643075,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1981",33.0006616186123,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1982",31.7414964406827,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1983",30.4781988392966,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1984",32.7510176411213,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1985",34.9213214316704,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1986",31.9977146539408,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1987",31.4062049060141,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1988",33.0709262117721,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1989",35.015202765658,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1990",35.6974146363318,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1991",34.5904881001276,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1992",33.1552676550195,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1993",31.4638980456583,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1994",32.1585338842986,"E"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1995",33.5331403455378,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1996",34.2492761073574,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1997",37.0280827384957,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1998",38.351021186462,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","1999",39.3570378852981,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2000",43.3462739519887,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2001",44.6175555179483,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2002",45.31938619858,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2003",44.57041471914,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2004",46.8672149740213,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2005",48.6197522046932,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2006",50.8416688618235,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2007",52.560869422371,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2008",53.2488606164087,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2009",45.2074165608437,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2010",51.2621603273359,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2011",53.9486708516394,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2012",53.9736761965302,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2013",53.4412932967224,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2014",53.3865790462424,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2015",53.0890605587958,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2016",52.4510949085293,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2017",54.0376710217349,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2018",55.7558550041256,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1970",27.4686347280959,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1971",27.3451163892509,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1972",27.365352747705,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1973",27.5374531345347,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1974",30.4533619142688,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1975",28.5044982528805,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1976",31.163755238206,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1977",32.3236388961057,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1978",30.5528948243166,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1979",32.4364439554878,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1980",35.1319343048658,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.3958886770956,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1982",32.3756175092208,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1983",31.993986179109,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1984",33.8239884465719,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1985",35.1618401179462,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1986",32.016882528963,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1987",31.4475179050155,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1988",33.4916241738425,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1989",35.5231560476867,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1990",35.7909548337857,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1991",35.4579177869698,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1992",34.4748998338925,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1993",31.8011525125954,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1994",33.8285594546494,"E"
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1995",34.7234607571822,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1996",35.8343950133252,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1997",37.8396074770871,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.5761282051164,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","1999",38.9031024586734,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2000",42.0142216659345,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2001",42.9191092459869,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2002",41.6287818010806,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2003",41.8169676971425,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2004",43.9251307189084,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2005",45.4140534786122,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2006",47.2466423435202,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2007",48.172384639555,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2008",48.8248221152974,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2009",41.8548144134358,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2010",47.7576359096203,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2011",51.154117778086,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2012",51.1785012313079,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2013",50.625120789651,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2014",50.1169562048263,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2015",49.3382548303838,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2016",48.617590537647,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2017",50.7355052962123,
"AUT","TRADEGOODSERV","IMP","PC_GDP","A","2018",52.0344068166518,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1970",44.4875974264834,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1971",43.3111788804181,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1972",43.6771382696138,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1973",47.5311995963092,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1974",52.3419328678246,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1975",45.4373516220658,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1976",48.0481916574282,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1977",47.0119767907841,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1978",45.2845690739809,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1979",49.4019856314215,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1980",49.5947961917188,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1981",53.4998976633501,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1982",57.4975713711662,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1983",59.7659885083521,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1984",63.7408387833646,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1985",61.8032268486596,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1986",56.6858609611314,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1987",55.2853290238897,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1988",58.7887407393674,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1989",62.9040511635762,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1990",60.9713541750417,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1991",59.601747315915,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1992",58.1958342582448,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1993",55.5228054308152,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1994",57.8158656987913,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1995",59.487665854818,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1996",60.442784742598,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1997",63.8967697738669,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1998",63.3972679385354,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1999",63.8987249514794,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2000",71.8575876571322,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2001",71.020368082279,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2002",70.3147727574309,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2003",68.5960942765708,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2004",70.3699698839145,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2005",73.5212250642736,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2006",75.7111400434884,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2007",77.4908365667041,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2008",79.6959831488997,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2009",69.3097762464767,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2010",76.4484573425673,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2011",81.6355465472349,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2012",82.3058368243002,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2013",81.730301131825,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2014",82.6662277616896,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2015",80.7811527387195,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2016",82.7327158648974,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2017",85.7581667423769,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2018",87.9322281604872,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1970",42.5882053128712,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1971",41.6378761692332,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1972",40.9015799401739,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1973",45.9150482293777,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1974",52.1538360081251,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1975",45.4127663843204,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1976",48.0550864511476,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1977",47.9643727856555,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1978",46.3519824260126,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1979",51.4297562724269,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1980",52.7118877026302,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1981",55.9177884583852,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1982",59.5663329195544,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1983",59.7434718082494,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1984",63.545597299674,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1985",61.1601122580792,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1986",54.8086939309598,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1987",53.8202994148016,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1988",56.771158286135,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1989",61.1078619381418,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1990",59.5983185108461,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1991",58.1110259506047,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1992",56.0198770561551,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1993",52.6788580577952,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1994",54.5730712666071,"E"
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1995",56.023699553625,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1996",57.6173090601938,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1997",60.4699234894036,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1998",60.0872277491198,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","1999",60.0985153095903,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2000",69.221483839487,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2001",67.6740971389271,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2002",64.8101122243425,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2003",63.3942183688236,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2004",65.6678633648332,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2005",69.8549958777555,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2006",71.9827613916644,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2007",73.6727852920912,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2008",79.2120619353629,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2009",67.0469816168365,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2010",74.6517191841698,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2011",81.1181191132935,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2012",81.6891402092541,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2013",80.4883419933435,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2014",82.0321650362696,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2015",79.3548181512795,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2016",81.4044215714051,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2017",84.5937093342168,
"BEL","TRADEGOODSERV","IMP","PC_GDP","A","2018",87.7158712975219,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1970",21.5903728173667,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1971",20.7511201949532,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1972",20.9700415405196,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1973",22.4669371806432,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1974",23.8575922580319,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1975",21.8826701114887,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1976",21.5104341114622,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1977",22.5253648183708,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1978",24.3548745457142,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1979",26.1564889610638,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1980",27.3815093556253,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1981",26.3821585155624,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1982",25.1867709492601,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1983",24.9165106061793,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1984",27.9269665353479,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1985",27.5366985320587,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1986",26.97570553452,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1987",25.9900718580182,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1988",26.0361948363735,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1989",25.024308818033,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1990",25.0453279500551,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1991",24.3173958085445,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1992",26.1582660911469,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1993",29.1047823031358,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1994",32.7443718677356,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1995",36.060144734089,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1996",37.0599147481115,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1997",38.08933098246,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1998",39.9830522170337,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1999",41.8093210333421,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2000",44.1637381007704,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2001",41.9666361738805,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2002",39.9715335762222,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2003",36.7766523555895,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2004",37.2371367416747,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2005",36.7490355747018,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2006",35.2915863720556,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2007",34.1223912346244,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2008",34.2935182089531,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2009",28.4205649467268,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2010",29.0568033194742,
